mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amplitude,-3.834,16,FC4,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.261,17,FT8,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-1.993,18,TP7,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.014,19,C3,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.378,20,FCZ,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.383,21,FZ,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-4.267,22,F4,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.407,23,F8,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-2.091,24,T7,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.061,25,FT7,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.342,26,FC3,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.591,27,F3,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.287,28,FP2,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-3.404,29,F7,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,-4.298,30,FP1,3,Unrelated_Low,s07_medsplt_dif
mean_amplitude,4.608,1,O2,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,3.878,2,O1,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,4.897,3,OZ,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-1.932,4,PZ,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-0.196,5,P4,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-3.109,6,CP4,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,0.391,7,P8,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-5.082,8,C4,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-2.492,9,TP8,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-4.343,10,T8,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,0.820,11,P7,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,0.476,12,P3,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-1.231,13,CP3,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-2.205,14,CPZ,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-3.894,15,CZ,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-5.877,16,FC4,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-4.374,17,FT8,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-0.005,18,TP7,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-2.473,19,C3,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-4.774,20,FCZ,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-5.368,21,FZ,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-6.080,22,F4,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-5.449,23,F8,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-0.400,24,T7,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-1.363,25,FT7,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-3.654,26,FC3,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-4.623,27,F3,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-4.440,28,FP2,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-2.801,29,F7,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-4.735,30,FP1,4,Unrelated_High,s07_medsplt_dif
mean_amplitude,-1.882,1,O2,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.596,2,O1,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.551,3,OZ,5,Priming_High,s07_medsplt_dif
mean_amplitude,-4.042,4,PZ,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.735,5,P4,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.374,6,CP4,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.792,7,P8,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.757,8,C4,5,Priming_High,s07_medsplt_dif
mean_amplitude,-2.773,9,TP8,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.182,10,T8,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.061,11,P7,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.929,12,P3,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.731,13,CP3,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.071,14,CPZ,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.290,15,CZ,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.712,16,FC4,5,Priming_High,s07_medsplt_dif
mean_amplitude,-4.651,17,FT8,5,Priming_High,s07_medsplt_dif
mean_amplitude,-0.637,18,TP7,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.748,19,C3,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.233,20,FCZ,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.540,21,FZ,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.815,22,F4,5,Priming_High,s07_medsplt_dif
mean_amplitude,-3.489,23,F8,5,Priming_High,s07_medsplt_dif
mean_amplitude,-0.601,24,T7,5,Priming_High,s07_medsplt_dif
mean_amplitude,-0.194,25,FT7,5,Priming_High,s07_medsplt_dif
mean_amplitude,-2.004,26,FC3,5,Priming_High,s07_medsplt_dif
mean_amplitude,-2.180,27,F3,5,Priming_High,s07_medsplt_dif
mean_amplitude,-2.147,28,FP2,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.251,29,F7,5,Priming_High,s07_medsplt_dif
mean_amplitude,-1.338,30,FP1,5,Priming_High,s07_medsplt_dif
mean_amplitude,-2.785,1,O2,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.759,2,O1,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-3.237,3,OZ,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.368,4,PZ,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.519,5,P4,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.284,6,CP4,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.762,7,P8,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.038,8,C4,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.326,9,TP8,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.634,10,T8,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.506,11,P7,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.715,12,P3,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.800,13,CP3,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.579,14,CPZ,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.307,15,CZ,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.664,16,FC4,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.878,17,FT8,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.776,18,TP7,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.434,19,C3,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.379,20,FCZ,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-0.948,21,FZ,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.708,22,F4,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-0.445,23,F8,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.081,24,T7,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-2.070,25,FT7,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.646,26,FC3,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.444,27,F3,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-0.596,28,FP2,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-1.524,29,F7,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-0.617,30,FP1,6,Priming_Low,s07_medsplt_dif
mean_amplitude,-0.893,1,O2,1,Related_Low,s08_medsplt_dif
mean_amplitude,1.354,2,O1,1,Related_Low,s08_medsplt_dif
mean_amplitude,0.637,3,OZ,1,Related_Low,s08_medsplt_dif
mean_amplitude,8.232,4,PZ,1,Related_Low,s08_medsplt_dif
mean_amplitude,5.769,5,P4,1,Related_Low,s08_medsplt_dif
mean_amplitude,7.081,6,CP4,1,Related_Low,s08_medsplt_dif
mean_amplitude,0.084,7,P8,1,Related_Low,s08_medsplt_dif
mean_amplitude,7.954,8,C4,1,Related_Low,s08_medsplt_dif
mean_amplitude,3.534,9,TP8,1,Related_Low,s08_medsplt_dif
mean_amplitude,5.268,10,T8,1,Related_Low,s08_medsplt_dif
mean_amplitude,0.857,11,P7,1,Related_Low,s08_medsplt_dif
mean_amplitude,6.755,12,P3,1,Related_Low,s08_medsplt_dif
mean_amplitude,5.943,13,CP3,1,Related_Low,s08_medsplt_dif
mean_amplitude,8.692,14,CPZ,1,Related_Low,s08_medsplt_dif
mean_amplitude,7.345,15,CZ,1,Related_Low,s08_medsplt_dif
mean_amplitude,7.785,16,FC4,1,Related_Low,s08_medsplt_dif
mean_amplitude,6.564,17,FT8,1,Related_Low,s08_medsplt_dif
mean_amplitude,1.319,18,TP7,1,Related_Low,s08_medsplt_dif
mean_amplitude,4.487,19,C3,1,Related_Low,s08_medsplt_dif
mean_amplitude,5.012,20,FCZ,1,Related_Low,s08_medsplt_dif
mean_amplitude,5.223,21,FZ,1,Related_Low,s08_medsplt_dif
mean_amplitude,8.002,22,F4,1,Related_Low,s08_medsplt_dif
mean_amplitude,7.984,23,F8,1,Related_Low,s08_medsplt_dif
mean_amplitude,1.817,24,T7,1,Related_Low,s08_medsplt_dif
mean_amplitude,2.653,25,FT7,1,Related_Low,s08_medsplt_dif
mean_amplitude,3.561,26,FC3,1,Related_Low,s08_medsplt_dif
mean_amplitude,3.795,27,F3,1,Related_Low,s08_medsplt_dif
mean_amplitude,11.666,28,FP2,1,Related_Low,s08_medsplt_dif
mean_amplitude,3.993,29,F7,1,Related_Low,s08_medsplt_dif
mean_amplitude,10.202,30,FP1,1,Related_Low,s08_medsplt_dif
mean_amplitude,0.401,1,O2,2,Related_High,s08_medsplt_dif
mean_amplitude,2.802,2,O1,2,Related_High,s08_medsplt_dif
mean_amplitude,1.829,3,OZ,2,Related_High,s08_medsplt_dif
mean_amplitude,9.155,4,PZ,2,Related_High,s08_medsplt_dif
mean_amplitude,6.645,5,P4,2,Related_High,s08_medsplt_dif
mean_amplitude,8.009,6,CP4,2,Related_High,s08_medsplt_dif
mean_amplitude,1.979,7,P8,2,Related_High,s08_medsplt_dif
mean_amplitude,8.453,8,C4,2,Related_High,s08_medsplt_dif
mean_amplitude,3.740,9,TP8,2,Related_High,s08_medsplt_dif
mean_amplitude,6.227,10,T8,2,Related_High,s08_medsplt_dif
mean_amplitude,1.370,11,P7,2,Related_High,s08_medsplt_dif
mean_amplitude,7.694,12,P3,2,Related_High,s08_medsplt_dif
mean_amplitude,6.445,13,CP3,2,Related_High,s08_medsplt_dif
mean_amplitude,9.697,14,CPZ,2,Related_High,s08_medsplt_dif
mean_amplitude,8.251,15,CZ,2,Related_High,s08_medsplt_dif
mean_amplitude,7.885,16,FC4,2,Related_High,s08_medsplt_dif
mean_amplitude,6.702,17,FT8,2,Related_High,s08_medsplt_dif
mean_amplitude,1.471,18,TP7,2,Related_High,s08_medsplt_dif
mean_amplitude,4.349,19,C3,2,Related_High,s08_medsplt_dif
mean_amplitude,5.554,20,FCZ,2,Related_High,s08_medsplt_dif
mean_amplitude,5.035,21,FZ,2,Related_High,s08_medsplt_dif
mean_amplitude,7.653,22,F4,2,Related_High,s08_medsplt_dif
mean_amplitude,7.872,23,F8,2,Related_High,s08_medsplt_dif
mean_amplitude,1.667,24,T7,2,Related_High,s08_medsplt_dif
mean_amplitude,1.842,25,FT7,2,Related_High,s08_medsplt_dif
mean_amplitude,2.889,26,FC3,2,Related_High,s08_medsplt_dif
mean_amplitude,3.153,27,F3,2,Related_High,s08_medsplt_dif
mean_amplitude,10.820,28,FP2,2,Related_High,s08_medsplt_dif
mean_amplitude,2.868,29,F7,2,Related_High,s08_medsplt_dif
mean_amplitude,9.074,30,FP1,2,Related_High,s08_medsplt_dif
mean_amplitude,-1.732,1,O2,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,0.646,2,O1,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,-0.430,3,OZ,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,7.776,4,PZ,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,5.635,5,P4,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,7.533,6,CP4,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,1.095,7,P8,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,9.029,8,C4,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,4.558,9,TP8,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,6.713,10,T8,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,0.590,11,P7,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,6.372,12,P3,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,5.440,13,CP3,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,8.515,14,CPZ,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,8.056,15,CZ,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,9.669,16,FC4,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,8.332,17,FT8,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,1.397,18,TP7,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,4.389,19,C3,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,6.751,20,FCZ,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,7.026,21,FZ,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,10.657,22,F4,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,10.554,23,F8,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,2.083,24,T7,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,3.301,25,FT7,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,3.801,26,FC3,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,4.877,27,F3,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,14.005,28,FP2,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,5.465,29,F7,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,11.782,30,FP1,3,Unrelated_Low,s08_medsplt_dif
mean_amplitude,-1.905,1,O2,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,0.707,2,O1,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,-0.508,3,OZ,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,6.727,4,PZ,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,4.622,5,P4,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,5.939,6,CP4,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,0.726,7,P8,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,6.470,8,C4,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,2.481,9,TP8,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,6.599,10,T8,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,0.871,11,P7,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,5.581,12,P3,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,4.572,13,CP3,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,7.266,14,CPZ,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,6.101,15,CZ,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,6.228,16,FC4,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,5.162,17,FT8,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,1.249,18,TP7,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,2.976,19,C3,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,4.036,20,FCZ,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,4.269,21,FZ,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,6.897,22,F4,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,7.007,23,F8,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,2.010,24,T7,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,2.661,25,FT7,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,2.212,26,FC3,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,3.003,27,F3,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,10.749,28,FP2,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,2.250,29,F7,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,9.489,30,FP1,4,Unrelated_High,s08_medsplt_dif
mean_amplitude,-2.306,1,O2,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.095,2,O1,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.337,3,OZ,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.427,4,PZ,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.023,5,P4,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.070,6,CP4,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.253,7,P8,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.983,8,C4,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.259,9,TP8,5,Priming_High,s08_medsplt_dif
mean_amplitude,0.371,10,T8,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.500,11,P7,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.113,12,P3,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.873,13,CP3,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.431,14,CPZ,5,Priming_High,s08_medsplt_dif
mean_amplitude,-2.150,15,CZ,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.657,16,FC4,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.540,17,FT8,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.221,18,TP7,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.373,19,C3,5,Priming_High,s08_medsplt_dif
mean_amplitude,-1.518,20,FCZ,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.766,21,FZ,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.756,22,F4,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.865,23,F8,5,Priming_High,s08_medsplt_dif
mean_amplitude,0.343,24,T7,5,Priming_High,s08_medsplt_dif
mean_amplitude,0.819,25,FT7,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.677,26,FC3,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.151,27,F3,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.071,28,FP2,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.618,29,F7,5,Priming_High,s08_medsplt_dif
mean_amplitude,0.415,30,FP1,5,Priming_High,s08_medsplt_dif
mean_amplitude,-0.839,1,O2,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.709,2,O1,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-1.067,3,OZ,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.456,4,PZ,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.134,5,P4,6,Priming_Low,s08_medsplt_dif
mean_amplitude,0.452,6,CP4,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.011,7,P8,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.075,8,C4,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.024,9,TP8,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.445,10,T8,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.266,11,P7,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.383,12,P3,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.503,13,CP3,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.178,14,CPZ,6,Priming_Low,s08_medsplt_dif
mean_amplitude,0.711,15,CZ,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.884,16,FC4,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.768,17,FT8,6,Priming_Low,s08_medsplt_dif
mean_amplitude,0.078,18,TP7,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.098,19,C3,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.738,20,FCZ,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.804,21,FZ,6,Priming_Low,s08_medsplt_dif
mean_amplitude,2.655,22,F4,6,Priming_Low,s08_medsplt_dif
mean_amplitude,2.570,23,F8,6,Priming_Low,s08_medsplt_dif
mean_amplitude,0.266,24,T7,6,Priming_Low,s08_medsplt_dif
mean_amplitude,0.648,25,FT7,6,Priming_Low,s08_medsplt_dif
mean_amplitude,0.241,26,FC3,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.083,27,F3,6,Priming_Low,s08_medsplt_dif
mean_amplitude,2.339,28,FP2,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.471,29,F7,6,Priming_Low,s08_medsplt_dif
mean_amplitude,1.580,30,FP1,6,Priming_Low,s08_medsplt_dif
mean_amplitude,-0.849,1,O2,1,Related_Low,s09_medsplt_dif
mean_amplitude,0.497,2,O1,1,Related_Low,s09_medsplt_dif
mean_amplitude,0.016,3,OZ,1,Related_Low,s09_medsplt_dif
mean_amplitude,5.542,4,PZ,1,Related_Low,s09_medsplt_dif
mean_amplitude,1.833,5,P4,1,Related_Low,s09_medsplt_dif
mean_amplitude,1.342,6,CP4,1,Related_Low,s09_medsplt_dif
mean_amplitude,-6.080,7,P8,1,Related_Low,s09_medsplt_dif
